# Frame Index: 1
Hand 0
  Landmark 0: x=506.987279, y=129.277779, z=-637.000000
  Landmark 1: x=458.251252, y=169.214627, z=-658.000000
  Landmark 2: x=422.023084, y=224.206398, z=-654.000000
  Landmark 3: x=412.506453, y=283.138127, z=-660.000000
  Landmark 4: x=412.404611, y=333.888073, z=-669.000000
  Landmark 5: x=487.178791, y=282.960434, z=-649.999256
  Landmark 6: x=488.712492, y=363.744679, z=-659.862069
  Landmark 7: x=490.191199, y=407.568909, z=-662.724138
  Landmark 8: x=494.937192, y=443.189436, z=-666.862069
  Landmark 9: x=531.422681, y=281.503266, z=-648.000000
  Landmark 10: x=539.209314, y=363.447615, z=-652.724138
  Landmark 11: x=550.572661, y=416.905415, z=-656.724138
  Landmark 12: x=562.045957, y=455.502750, z=-662.000000
  Landmark 13: x=567.058249, y=269.638668, z=-650.862069
  Landmark 14: x=582.287299, y=342.921155, z=-649.000000
  Landmark 15: x=595.141685, y=388.391356, z=-652.000000
  Landmark 16: x=608.907755, y=426.566496, z=-658.000000
  Landmark 17: x=599.023561, y=252.854250, z=-657.000000
  Landmark 18: x=627.652475, y=305.448987, z=-662.000000
  Landmark 19: x=642.157432, y=338.261658, z=-663.862069
  Landmark 20: x=656.518118, y=368.646639, z=-666.862069
  Landmark 21: x=506.987279, y=-170.722221, z=-637.000000
Hand 1
  Landmark 0: x=108.774296, y=129.277779, z=-635.137931
  Landmark 1: x=53.628146, y=158.023251, z=-623.000000
  Landmark 2: x=17.669945, y=209.712500, z=-633.000000
  Landmark 3: x=-7.344984, y=255.810898, z=-640.000000
  Landmark 4: x=-31.679527, y=296.305044, z=-656.000000
  Landmark 5: x=86.127788, y=293.527597, z=-654.000000
  Landmark 6: x=89.127843, y=359.092632, z=-662.000000
  Landmark 7: x=92.665290, y=399.391727, z=-664.137931
  Landmark 8: x=95.798834, y=431.792414, z=-665.000000
  Landmark 9: x=125.141717, y=295.768266, z=-659.000744
  Landmark 10: x=131.958782, y=367.971388, z=-662.000000
  Landmark 11: x=138.198257, y=409.666145, z=-657.137931
  Landmark 12: x=142.712212, y=441.770757, z=-654.137931
  Landmark 13: x=158.554746, y=282.710743, z=-660.000000
  Landmark 14: x=169.703799, y=351.828610, z=-663.000000
  Landmark 15: x=173.601362, y=388.537920, z=-657.862069
  Landmark 16: x=176.393152, y=417.063563, z=-654.000000
  Landmark 17: x=189.585685, y=256.217302, z=-657.137931
  Landmark 18: x=211.012286, y=307.877864, z=-665.000000
  Landmark 19: x=220.096083, y=338.771088, z=-663.862069
  Landmark 20: x=225.682380, y=365.887308, z=-662.862069
  Landmark 21: x=108.774296, y=-170.722221, z=-635.137931
