# Frame Index: 202
Hand 0
  Landmark 0: x=510.698425, y=118.741524, z=-636.443930
  Landmark 1: x=459.685567, y=158.841557, z=-657.805909
  Landmark 2: x=424.276756, y=210.069649, z=-654.500808
  Landmark 3: x=411.983069, y=268.571714, z=-660.281843
  Landmark 4: x=407.126867, y=320.051082, z=-672.015634
  Landmark 5: x=493.601315, y=268.373542, z=-651.000000
  Landmark 6: x=498.578190, y=349.030606, z=-660.267530
  Landmark 7: x=502.232877, y=395.528024, z=-661.999007
  Landmark 8: x=508.240969, y=431.931383, z=-666.738101
  Landmark 9: x=537.778482, y=264.456663, z=-649.000000
  Landmark 10: x=554.569364, y=346.654679, z=-653.496726
  Landmark 11: x=570.653245, y=398.989353, z=-657.539192
  Landmark 12: x=585.219101, y=436.288477, z=-662.658492
  Landmark 13: x=574.585745, y=249.619242, z=-650.950387
  Landmark 14: x=599.954615, y=323.068588, z=-649.000000
  Landmark 15: x=619.405378, y=367.853687, z=-652.000000
  Landmark 16: x=637.786461, y=403.988497, z=-658.000000
  Landmark 17: x=604.334473, y=230.610062, z=-656.439824
  Landmark 18: x=644.879176, y=276.680208, z=-662.441450
  Landmark 19: x=669.257666, y=306.045921, z=-664.561199
  Landmark 20: x=687.934678, y=333.083629, z=-667.514668
  Landmark 21: x=510.698425, y=-181.258476, z=-636.443930
Hand 1
  Landmark 0: x=105.907301, y=123.959662, z=-635.545188
  Landmark 1: x=59.701443, y=158.701353, z=-619.448078
  Landmark 2: x=62.298860, y=220.704377, z=-621.850520
  Landmark 3: x=111.143446, y=249.445913, z=-624.679287
  Landmark 4: x=160.590293, y=242.901088, z=-637.615629
  Landmark 5: x=76.014957, y=274.236026, z=-648.000000
  Landmark 6: x=71.625977, y=342.811040, z=-662.442977
  Landmark 7: x=71.881734, y=384.575974, z=-664.762427
  Landmark 8: x=73.853287, y=417.207998, z=-664.696862
  Landmark 9: x=116.691948, y=280.561322, z=-644.997004
  Landmark 10: x=124.983868, y=354.686152, z=-661.795982
  Landmark 11: x=130.762734, y=398.902281, z=-658.617284
  Landmark 12: x=137.047087, y=432.598948, z=-655.663717
  Landmark 13: x=150.301538, y=270.808480, z=-660.740026
  Landmark 14: x=163.623575, y=337.420921, z=-663.634384
  Landmark 15: x=168.838172, y=379.391553, z=-658.435935
  Landmark 16: x=173.762050, y=410.933305, z=-654.567108
  Landmark 17: x=180.600876, y=245.229387, z=-657.691065
  Landmark 18: x=204.651222, y=293.131167, z=-665.853044
  Landmark 19: x=216.085910, y=325.590572, z=-664.554404
  Landmark 20: x=225.322349, y=354.243437, z=-662.782881
  Landmark 21: x=105.907301, y=-176.040338, z=-635.545188
