# Frame Index: 8
Hand 0
  Landmark 0: x=506.469687, y=121.298170, z=-636.675325
  Landmark 1: x=453.315082, y=170.254478, z=-658.127723
  Landmark 2: x=417.800724, y=221.803837, z=-650.417659
  Landmark 3: x=400.456774, y=277.096882, z=-656.262100
  Landmark 4: x=387.453432, y=324.865094, z=-673.198376
  Landmark 5: x=497.520421, y=301.365486, z=-657.000000
  Landmark 6: x=505.694989, y=381.659844, z=-659.721154
  Landmark 7: x=499.884451, y=419.574124, z=-662.298701
  Landmark 8: x=507.395209, y=453.890114, z=-666.558659
  Landmark 9: x=542.860834, y=298.069933, z=-653.000000
  Landmark 10: x=548.371431, y=376.961130, z=-652.744186
  Landmark 11: x=566.008018, y=430.235820, z=-656.682692
  Landmark 12: x=572.075717, y=459.078763, z=-662.240385
  Landmark 13: x=574.753287, y=273.000331, z=-650.490196
  Landmark 14: x=618.142354, y=353.588226, z=-649.000000
  Landmark 15: x=640.139858, y=396.723042, z=-652.000000
  Landmark 16: x=652.740226, y=425.713775, z=-658.000000
  Landmark 17: x=610.444533, y=260.148576, z=-656.877451
  Landmark 18: x=647.537048, y=306.444977, z=-662.000000
  Landmark 19: x=655.502687, y=333.938955, z=-663.977654
  Landmark 20: x=673.494938, y=361.222581, z=-666.980392
  Landmark 21: x=506.469687, y=-178.701830, z=-636.675325
Hand 1
  Landmark 0: x=112.406120, y=128.844902, z=-635.418605
  Landmark 1: x=53.292210, y=158.528812, z=-623.512708
  Landmark 2: x=17.393126, y=211.707817, z=-633.253738
  Landmark 3: x=-7.994621, y=259.245117, z=-640.626484
  Landmark 4: x=-31.393729, y=298.904751, z=-662.315659
  Landmark 5: x=85.524963, y=291.472082, z=-656.000000
  Landmark 6: x=89.196725, y=354.636669, z=-662.245098
  Landmark 7: x=92.595050, y=394.487749, z=-664.754902
  Landmark 8: x=90.293439, y=424.176512, z=-664.632353
  Landmark 9: x=128.741156, y=293.499148, z=-659.999252
  Landmark 10: x=133.262847, y=369.073829, z=-661.877451
  Landmark 11: x=138.098015, y=408.178819, z=-657.632353
  Landmark 12: x=138.325957, y=436.719231, z=-655.122549
  Landmark 13: x=158.578118, y=286.593963, z=-660.490196
  Landmark 14: x=173.875884, y=354.705492, z=-663.000000
  Landmark 15: x=174.527754, y=394.071585, z=-657.857843
  Landmark 16: x=175.259651, y=420.017088, z=-654.490196
  Landmark 17: x=191.237106, y=256.285833, z=-657.720670
  Landmark 18: x=215.804543, y=311.135679, z=-665.490196
  Landmark 19: x=222.198659, y=344.170780, z=-664.225490
  Landmark 20: x=226.438101, y=364.993256, z=-662.490196
  Landmark 21: x=112.406120, y=-171.155098, z=-635.418605
