# Frame Index: 21
Hand 0
  Landmark 0: x=504.799061, y=111.765255, z=-636.293785
  Landmark 1: x=447.757607, y=170.510102, z=-658.482789
  Landmark 2: x=420.510172, y=221.445365, z=-648.216596
  Landmark 3: x=403.174043, y=276.895636, z=-653.548208
  Landmark 4: x=393.742352, y=326.494254, z=-678.012215
  Landmark 5: x=506.221349, y=316.056551, z=-657.000000
  Landmark 6: x=521.408991, y=397.139226, z=-659.721154
  Landmark 7: x=509.932445, y=428.532757, z=-662.043841
  Landmark 8: x=521.065247, y=461.232674, z=-666.260960
  Landmark 9: x=553.240031, y=311.536269, z=-655.000000
  Landmark 10: x=555.160624, y=389.307541, z=-652.744186
  Landmark 11: x=578.147954, y=442.563944, z=-657.471751
  Landmark 12: x=578.225750, y=461.444777, z=-662.407925
  Landmark 13: x=581.622191, y=274.336221, z=-650.490196
  Landmark 14: x=647.290020, y=362.744579, z=-649.000000
  Landmark 15: x=676.228652, y=404.881887, z=-652.000000
  Landmark 16: x=687.169855, y=425.553017, z=-658.000000
  Landmark 17: x=619.739628, y=265.016506, z=-656.739040
  Landmark 18: x=664.228970, y=308.865022, z=-662.349650
  Landmark 19: x=664.417522, y=332.070854, z=-664.596916
  Landmark 20: x=685.542854, y=357.762704, z=-667.039698
  Landmark 21: x=504.799061, y=-188.234745, z=-636.293785
Hand 1
  Landmark 0: x=113.135910, y=129.181840, z=-635.509804
  Landmark 1: x=56.198309, y=165.071951, z=-621.551382
  Landmark 2: x=57.455538, y=225.585242, z=-623.844575
  Landmark 3: x=101.574944, y=262.964468, z=-622.091406
  Landmark 4: x=145.482384, y=303.163010, z=-642.014925
  Landmark 5: x=84.186518, y=284.829797, z=-656.000001
  Landmark 6: x=90.860342, y=348.851706, z=-662.440529
  Landmark 7: x=95.795144, y=388.722787, z=-664.603175
  Landmark 8: x=90.041289, y=415.388668, z=-664.604222
  Landmark 9: x=130.832076, y=286.524642, z=-661.000000
  Landmark 10: x=135.061918, y=369.313577, z=-661.905482
  Landmark 11: x=139.232768, y=406.909976, z=-657.843424
  Landmark 12: x=135.655504, y=431.266362, z=-655.519849
  Landmark 13: x=157.410941, y=288.377928, z=-660.433168
  Landmark 14: x=178.799276, y=356.170797, z=-663.330813
  Landmark 15: x=176.232064, y=398.897779, z=-658.323251
  Landmark 16: x=174.492596, y=422.987512, z=-654.545635
  Landmark 17: x=191.792933, y=254.352175, z=-657.604222
  Landmark 18: x=219.676421, y=311.428153, z=-665.661626
  Landmark 19: x=223.004387, y=347.180136, z=-664.431718
  Landmark 20: x=225.873560, y=361.126388, z=-662.770925
  Landmark 21: x=113.135910, y=-170.818160, z=-635.509804
