# Frame Index: 159
Hand 0
  Landmark 0: x=509.715718, y=120.029606, z=-636.443930
  Landmark 1: x=458.210162, y=162.444714, z=-658.058838
  Landmark 2: x=421.874893, y=214.530895, z=-654.942765
  Landmark 3: x=409.817952, y=272.103399, z=-660.572603
  Landmark 4: x=405.750434, y=323.326843, z=-672.203025
  Landmark 5: x=494.393470, y=272.846380, z=-652.000000
  Landmark 6: x=499.753509, y=353.175052, z=-660.267530
  Landmark 7: x=502.923714, y=398.893994, z=-662.135631
  Landmark 8: x=509.256177, y=434.863834, z=-666.690159
  Landmark 9: x=538.927393, y=268.904239, z=-650.999252
  Landmark 10: x=555.872160, y=350.651937, z=-653.640618
  Landmark 11: x=572.300055, y=402.445764, z=-657.592802
  Landmark 12: x=586.425134, y=438.758648, z=-662.607712
  Landmark 13: x=575.176150, y=252.879385, z=-651.022671
  Landmark 14: x=602.645902, y=326.051447, z=-649.000000
  Landmark 15: x=623.343459, y=370.585016, z=-652.000000
  Landmark 16: x=641.689347, y=405.883900, z=-658.000000
  Landmark 17: x=604.555682, y=234.034936, z=-656.453866
  Landmark 18: x=646.235052, y=279.203878, z=-662.491703
  Landmark 19: x=670.798629, y=307.820934, z=-664.604955
  Landmark 20: x=690.456358, y=334.381029, z=-667.498358
  Landmark 21: x=509.715718, y=-179.970394, z=-636.443930
Hand 1
  Landmark 0: x=106.697605, y=123.462803, z=-635.605482
  Landmark 1: x=60.453472, y=150.919912, z=-618.122213
  Landmark 2: x=21.360239, y=208.321401, z=-618.791634
  Landmark 3: x=40.878848, y=253.511416, z=-620.459517
  Landmark 4: x=82.961211, y=322.921954, z=-631.753031
  Landmark 5: x=81.182499, y=275.032528, z=-613.000748
  Landmark 6: x=88.267603, y=346.083546, z=-662.464876
  Landmark 7: x=95.831259, y=386.830667, z=-664.838918
  Landmark 8: x=103.744138, y=418.057738, z=-664.689148
  Landmark 9: x=120.131304, y=280.083772, z=-623.002247
  Landmark 10: x=128.555670, y=353.975538, z=-661.772963
  Landmark 11: x=135.101865, y=398.022389, z=-658.610207
  Landmark 12: x=141.547320, y=431.071473, z=-655.663717
  Landmark 13: x=152.457713, y=270.909078, z=-660.722146
  Landmark 14: x=165.049094, y=337.520218, z=-663.588780
  Landmark 15: x=169.305284, y=379.147066, z=-658.435935
  Landmark 16: x=173.479947, y=409.615896, z=-654.567108
  Landmark 17: x=183.354108, y=245.591654, z=-657.615115
  Landmark 18: x=206.616683, y=294.097510, z=-665.819867
  Landmark 19: x=216.725045, y=326.748413, z=-664.554404
  Landmark 20: x=225.042013, y=354.305083, z=-662.782881
  Landmark 21: x=106.697605, y=-176.537197, z=-635.605482
