# Frame Index: 72
Hand 0
  Landmark 0: x=507.560065, y=119.447992, z=-636.443930
  Landmark 1: x=456.991873, y=164.526615, z=-658.928867
  Landmark 2: x=421.654320, y=215.947315, z=-653.370776
  Landmark 3: x=408.060351, y=274.815477, z=-658.423265
  Landmark 4: x=401.658071, y=325.439222, z=-673.718059
  Landmark 5: x=500.278439, y=291.307921, z=-653.000000
  Landmark 6: x=509.164314, y=371.400051, z=-660.476252
  Landmark 7: x=507.205072, y=411.949339, z=-662.215711
  Landmark 8: x=515.533375, y=446.628046, z=-666.546976
  Landmark 9: x=545.621566, y=286.804788, z=-651.999251
  Landmark 10: x=559.156421, y=366.742522, z=-653.165354
  Landmark 11: x=578.530592, y=418.438543, z=-657.699450
  Landmark 12: x=588.386839, y=448.252119, z=-662.423216
  Landmark 13: x=578.351671, y=262.712220, z=-650.683891
  Landmark 14: x=621.647150, y=339.862418, z=-649.000000
  Landmark 15: x=646.631798, y=382.809642, z=-652.000000
  Landmark 16: x=663.693722, y=412.618130, z=-658.000000
  Landmark 17: x=609.010147, y=245.930448, z=-656.381018
  Landmark 18: x=656.093846, y=289.180040, z=-662.569569
  Landmark 19: x=674.202318, y=314.482056, z=-664.667706
  Landmark 20: x=695.994953, y=339.960614, z=-667.280524
  Landmark 21: x=507.560065, y=-180.552008, z=-636.443930
Hand 1
  Landmark 0: x=106.769848, y=128.109877, z=-635.617737
  Landmark 1: x=49.612902, y=154.811809, z=-620.282113
  Landmark 2: x=20.792463, y=210.306693, z=-626.056207
  Landmark 3: x=8.320019, y=260.164467, z=-629.937195
  Landmark 4: x=5.575170, y=305.622987, z=-642.012873
  Landmark 5: x=83.462250, y=285.945341, z=-653.000000
  Landmark 6: x=94.098616, y=350.387898, z=-662.536033
  Landmark 7: x=103.085585, y=389.627205, z=-664.812968
  Landmark 8: x=108.308470, y=418.106187, z=-664.584441
  Landmark 9: x=123.925337, y=287.294545, z=-646.008235
  Landmark 10: x=131.110262, y=359.998344, z=-661.875277
  Landmark 11: x=137.293052, y=401.165777, z=-658.279916
  Landmark 12: x=140.389148, y=431.407488, z=-655.609756
  Landmark 13: x=153.524890, y=278.346365, z=-660.655977
  Landmark 14: x=168.278033, y=344.706360, z=-663.361481
  Landmark 15: x=171.094006, y=385.688893, z=-658.435935
  Landmark 16: x=173.142714, y=414.033392, z=-654.567108
  Landmark 17: x=185.627991, y=249.097423, z=-657.667932
  Landmark 18: x=211.205917, y=300.496392, z=-665.797872
  Landmark 19: x=220.073687, y=334.005023, z=-664.554404
  Landmark 20: x=227.011813, y=357.233079, z=-662.782881
  Landmark 21: x=106.769848, y=-171.890123, z=-635.617737
