# Frame Index: 56
Hand 0
  Landmark 0: x=505.824200, y=116.644576, z=-636.430740
  Landmark 1: x=454.717545, y=169.470616, z=-658.981625
  Landmark 2: x=420.105516, y=219.043599, z=-652.567302
  Landmark 3: x=404.563542, y=275.438467, z=-657.389650
  Landmark 4: x=397.771152, y=325.922481, z=-674.801661
  Landmark 5: x=503.691447, y=300.243913, z=-656.000000
  Landmark 6: x=514.719762, y=379.964363, z=-660.649077
  Landmark 7: x=510.012264, y=417.591390, z=-662.246166
  Landmark 8: x=519.336291, y=451.514928, z=-666.508210
  Landmark 9: x=548.953399, y=295.347373, z=-653.000749
  Landmark 10: x=559.764928, y=374.196473, z=-652.744186
  Landmark 11: x=580.353216, y=425.997379, z=-657.751423
  Landmark 12: x=587.511189, y=452.799635, z=-662.438596
  Landmark 13: x=579.714551, y=266.338437, z=-650.490196
  Landmark 14: x=631.192455, y=346.327172, z=-649.000000
  Landmark 15: x=657.923891, y=388.758920, z=-652.000000
  Landmark 16: x=673.772145, y=416.207644, z=-658.000000
  Landmark 17: x=611.631226, y=250.972090, z=-656.424269
  Landmark 18: x=660.853756, y=294.123202, z=-662.633293
  Landmark 19: x=674.655945, y=318.029172, z=-664.668023
  Landmark 20: x=697.278755, y=343.453792, z=-667.188650
  Landmark 21: x=505.824200, y=-183.355424, z=-636.430740
Hand 1
  Landmark 0: x=106.824854, y=128.975062, z=-635.568221
  Landmark 1: x=53.451283, y=159.984739, z=-621.136798
  Landmark 2: x=21.228806, y=214.703409, z=-625.194368
  Landmark 3: x=5.495516, y=264.082842, z=-629.049858
  Landmark 4: x=-10.940165, y=306.491720, z=-644.425943
  Landmark 5: x=85.144336, y=285.631879, z=-655.000749
  Landmark 6: x=96.451014, y=350.357580, z=-662.536810
  Landmark 7: x=105.794315, y=390.510546, z=-664.813123
  Landmark 8: x=109.706857, y=417.564373, z=-664.689991
  Landmark 9: x=126.444869, y=286.320647, z=-646.008235
  Landmark 10: x=132.481254, y=362.128073, z=-661.946581
  Landmark 11: x=138.132691, y=403.067571, z=-658.231696
  Landmark 12: x=139.584550, y=431.665014, z=-655.582990
  Landmark 13: x=153.850823, y=280.073972, z=-660.625711
  Landmark 14: x=171.837545, y=347.163319, z=-663.387740
  Landmark 15: x=172.776848, y=390.387402, z=-658.338515
  Landmark 16: x=173.469763, y=418.094617, z=-654.567108
  Landmark 17: x=186.363919, y=249.197252, z=-657.642492
  Landmark 18: x=214.045373, y=301.794418, z=-665.752644
  Landmark 19: x=221.860754, y=336.966160, z=-664.488095
  Landmark 20: x=228.054415, y=357.432713, z=-662.770925
  Landmark 21: x=106.824854, y=-171.024938, z=-635.568221
