# Frame Index: 120
Hand 0
  Landmark 0: x=509.706059, y=120.648417, z=-636.443930
  Landmark 1: x=458.130515, y=163.237634, z=-658.523217
  Landmark 2: x=422.164079, y=215.240552, z=-654.672501
  Landmark 3: x=409.901796, y=273.774068, z=-659.772844
  Landmark 4: x=404.120041, y=325.347372, z=-672.497911
  Landmark 5: x=495.444801, y=277.562767, z=-652.999252
  Landmark 6: x=501.646278, y=358.645970, z=-660.304481
  Landmark 7: x=503.442610, y=403.281464, z=-662.158147
  Landmark 8: x=510.039605, y=438.805798, z=-666.625274
  Landmark 9: x=540.923912, y=273.804538, z=-651.000000
  Landmark 10: x=557.124977, y=355.648187, z=-653.659202
  Landmark 11: x=574.476532, y=407.275259, z=-657.662609
  Landmark 12: x=587.575343, y=441.283189, z=-662.561698
  Landmark 13: x=576.310081, y=256.032067, z=-650.857275
  Landmark 14: x=607.471155, y=330.519652, z=-649.000000
  Landmark 15: x=629.453221, y=374.544255, z=-652.000000
  Landmark 16: x=647.350772, y=407.618140, z=-658.000000
  Landmark 17: x=606.234827, y=237.886961, z=-656.486235
  Landmark 18: x=648.917974, y=282.286549, z=-662.472306
  Landmark 19: x=672.252789, y=310.174287, z=-664.622682
  Landmark 20: x=692.082622, y=335.982390, z=-667.449275
  Landmark 21: x=509.706059, y=-179.351583, z=-636.443930
Hand 1
  Landmark 0: x=107.881719, y=124.340761, z=-635.640487
  Landmark 1: x=55.919798, y=154.832121, z=-618.974008
  Landmark 2: x=20.783752, y=211.373921, z=-624.257934
  Landmark 3: x=3.403799, y=260.456876, z=-630.077251
  Landmark 4: x=-16.282664, y=322.921954, z=-642.376961
  Landmark 5: x=82.541958, y=280.496149, z=-633.008240
  Landmark 6: x=90.711327, y=347.814078, z=-662.509567
  Landmark 7: x=98.915070, y=387.686651, z=-664.842371
  Landmark 8: x=106.310286, y=417.962169, z=-664.655805
  Landmark 9: x=120.856196, y=283.068360, z=-642.994013
  Landmark 10: x=128.573807, y=355.599471, z=-661.756630
  Landmark 11: x=135.119979, y=398.661548, z=-658.552251
  Landmark 12: x=140.703334, y=431.327686, z=-655.654152
  Landmark 13: x=152.274163, y=272.897214, z=-660.691619
  Landmark 14: x=164.386369, y=340.382398, z=-663.508059
  Landmark 15: x=168.215753, y=381.331558, z=-658.435935
  Landmark 16: x=171.562637, y=411.036867, z=-654.567108
  Landmark 17: x=184.316825, y=247.411878, z=-657.608262
  Landmark 18: x=208.135414, y=296.667571, z=-665.806039
  Landmark 19: x=218.271236, y=329.842052, z=-664.554404
  Landmark 20: x=226.470446, y=357.076320, z=-662.782881
  Landmark 21: x=107.881719, y=-175.659239, z=-635.640487
