# Frame Index: 185
Hand 0
  Landmark 0: x=510.762835, y=120.235067, z=-637.423612
  Landmark 1: x=459.229806, y=160.827806, z=-656.609233
  Landmark 2: x=423.647984, y=212.722367, z=-654.675263
  Landmark 3: x=411.545592, y=268.977117, z=-660.155898
  Landmark 4: x=408.121614, y=321.030490, z=-671.560511
  Landmark 5: x=494.189670, y=275.286450, z=-651.375955
  Landmark 6: x=499.262940, y=355.294707, z=-660.647400
  Landmark 7: x=502.619305, y=396.913747, z=-662.091036
  Landmark 8: x=508.390707, y=430.214864, z=-666.340880
  Landmark 9: x=538.145903, y=271.240628, z=-650.285951
  Landmark 10: x=556.416014, y=351.333080, z=-653.963911
  Landmark 11: x=571.145470, y=398.626578, z=-657.658795
  Landmark 12: x=583.227228, y=430.296837, z=-661.730043
  Landmark 13: x=575.686458, y=258.344026, z=-650.686945
  Landmark 14: x=601.778962, y=325.607551, z=-649.471562
  Landmark 15: x=620.689655, y=368.290808, z=-652.168905
  Landmark 16: x=635.240426, y=396.929932, z=-656.745031
  Landmark 17: x=604.542620, y=231.851985, z=-656.442130
  Landmark 18: x=645.066817, y=277.514073, z=-662.454647
  Landmark 19: x=667.250451, y=304.131994, z=-664.489078
  Landmark 20: x=685.865774, y=329.569680, z=-667.112583
  Landmark 21: x=510.167579, y=-180.116898, z=-636.443939
Hand 1
  Landmark 0: x=106.415877, y=118.467433, z=-636.003709
  Landmark 1: x=46.836404, y=146.489251, z=-617.657706
  Landmark 2: x=10.926020, y=197.392292, z=-626.722873
  Landmark 3: x=10.380724, y=255.115570, z=-623.751641
  Landmark 4: x=6.403425, y=305.813195, z=-640.038903
  Landmark 5: x=78.311854, y=272.172085, z=-626.240878
  Landmark 6: x=77.053609, y=344.309247, z=-662.402544
  Landmark 7: x=79.712598, y=385.933636, z=-664.817936
  Landmark 8: x=83.837280, y=419.746444, z=-664.690098
  Landmark 9: x=121.934009, y=279.012908, z=-626.375355
  Landmark 10: x=125.692212, y=352.327009, z=-663.429957
  Landmark 11: x=132.701213, y=401.239007, z=-658.353109
  Landmark 12: x=139.221537, y=434.626843, z=-655.474398
  Landmark 13: x=146.930700, y=267.503609, z=-654.984383
  Landmark 14: x=164.513434, y=336.715031, z=-665.343149
  Landmark 15: x=169.496029, y=382.582879, z=-657.723098
  Landmark 16: x=174.867851, y=414.377650, z=-654.103556
  Landmark 17: x=179.187639, y=244.584456, z=-656.337316
  Landmark 18: x=209.075140, y=296.305676, z=-670.302983
  Landmark 19: x=216.781173, y=329.378949, z=-663.123733
  Landmark 20: x=226.871410, y=359.354193, z=-662.722566
  Landmark 21: x=105.197872, y=-176.510376, z=-635.548122
