# Frame Index: 193
Hand 0
  Landmark 0: x=511.205922, y=119.557780, z=-637.057924
  Landmark 1: x=459.286863, y=159.113603, z=-657.337480
  Landmark 2: x=423.825907, y=211.051531, z=-654.540206
  Landmark 3: x=411.696116, y=267.282543, z=-660.200987
  Landmark 4: x=407.872377, y=319.282823, z=-671.720247
  Landmark 5: x=494.207793, y=274.522743, z=-651.452123
  Landmark 6: x=499.149180, y=354.564884, z=-660.499630
  Landmark 7: x=502.468444, y=396.184221, z=-662.018674
  Landmark 8: x=508.075586, y=429.505710, z=-666.328315
  Landmark 9: x=538.168664, y=270.549213, z=-650.285949
  Landmark 10: x=556.189964, y=350.698871, z=-653.945161
  Landmark 11: x=570.814567, y=398.024329, z=-657.647354
  Landmark 12: x=582.915029, y=429.686919, z=-661.722705
  Landmark 13: x=575.693437, y=257.606581, z=-650.679062
  Landmark 14: x=601.283193, y=325.063008, z=-649.465771
  Landmark 15: x=620.014362, y=367.825971, z=-652.153314
  Landmark 16: x=634.514195, y=396.488088, z=-656.747120
  Landmark 17: x=604.731602, y=231.320925, z=-656.465017
  Landmark 18: x=644.960801, y=277.250981, z=-662.417208
  Landmark 19: x=667.052699, y=303.942770, z=-664.481735
  Landmark 20: x=685.485161, y=329.511703, z=-667.120441
  Landmark 21: x=510.443095, y=-180.577013, z=-636.443920
Hand 1
  Landmark 0: x=104.942369, y=115.321482, z=-634.582621
  Landmark 1: x=52.143678, y=156.288802, z=-620.247752
  Landmark 2: x=54.230872, y=219.146297, z=-622.973716
  Landmark 3: x=103.834655, y=248.804260, z=-623.959735
  Landmark 4: x=155.150929, y=259.926643, z=-633.669284
  Landmark 5: x=73.841021, y=268.176528, z=-647.935889
  Landmark 6: x=74.099269, y=347.084867, z=-664.860021
  Landmark 7: x=75.720738, y=388.832437, z=-664.789689
  Landmark 8: x=79.527051, y=422.682617, z=-664.680126
  Landmark 9: x=116.692471, y=275.676665, z=-640.372265
  Landmark 10: x=125.336996, y=353.903884, z=-664.202909
  Landmark 11: x=131.866518, y=402.748223, z=-657.967480
  Landmark 12: x=138.653300, y=436.108001, z=-655.395709
  Landmark 13: x=149.345768, y=266.250632, z=-660.882919
  Landmark 14: x=163.987305, y=336.804753, z=-664.680187
  Landmark 15: x=169.210549, y=382.766810, z=-657.827624
  Landmark 16: x=174.530870, y=414.556592, z=-654.090100
  Landmark 17: x=179.020099, y=240.389656, z=-656.608305
  Landmark 18: x=205.669641, y=294.674934, z=-666.918397
  Landmark 19: x=216.768851, y=327.467507, z=-664.424225
  Landmark 20: x=226.302950, y=357.571368, z=-662.594607
  Landmark 21: x=104.819974, y=-176.074731, z=-635.531466
