# Frame Index: 170
Hand 0
  Landmark 0: x=510.890848, y=121.387217, z=-638.007183
  Landmark 1: x=459.659844, y=162.529123, z=-656.828433
  Landmark 2: x=423.137945, y=213.776485, z=-655.182017
  Landmark 3: x=411.178800, y=270.072264, z=-660.554765
  Landmark 4: x=406.551723, y=322.031010, z=-671.966225
  Landmark 5: x=494.564823, y=276.429899, z=-652.342335
  Landmark 6: x=499.829072, y=356.532655, z=-660.640228
  Landmark 7: x=503.060021, y=398.156913, z=-662.213720
  Landmark 8: x=508.869921, y=431.460409, z=-666.391860
  Landmark 9: x=538.498274, y=272.511722, z=-650.291154
  Landmark 10: x=556.837777, y=352.587327, z=-653.990560
  Landmark 11: x=571.627270, y=399.862631, z=-657.678455
  Landmark 12: x=583.765229, y=431.510044, z=-661.760183
  Landmark 13: x=576.040419, y=259.620083, z=-650.703773
  Landmark 14: x=602.773625, y=326.631058, z=-649.461864
  Landmark 15: x=622.020672, y=369.164279, z=-652.150143
  Landmark 16: x=636.672077, y=397.747660, z=-656.753624
  Landmark 17: x=604.783029, y=233.004817, z=-656.458692
  Landmark 18: x=645.658373, y=278.352387, z=-662.474636
  Landmark 19: x=668.048497, y=304.796129, z=-664.518405
  Landmark 20: x=687.074418, y=329.932215, z=-667.103051
  Landmark 21: x=509.749587, y=-180.100694, z=-636.443925
Hand 1
  Landmark 0: x=108.629232, y=117.632516, z=-637.164433
  Landmark 1: x=53.759565, y=152.016055, z=-615.287422
  Landmark 2: x=16.888905, y=202.879074, z=-619.332129
  Landmark 3: x=0.182428, y=258.126864, z=-616.221260
  Landmark 4: x=-9.051797, y=309.798503, z=-626.025017
  Landmark 5: x=79.783617, y=271.183092, z=-627.143447
  Landmark 6: x=83.171470, y=343.922420, z=-661.936151
  Landmark 7: x=88.463320, y=385.264748, z=-664.817600
  Landmark 8: x=95.043436, y=418.686602, z=-664.688575
  Landmark 9: x=123.427372, y=277.837446, z=-626.337660
  Landmark 10: x=127.280328, y=351.325291, z=-663.036657
  Landmark 11: x=134.395924, y=400.268290, z=-658.428479
  Landmark 12: x=141.107230, y=433.612930, z=-655.488639
  Landmark 13: x=148.007304, y=266.599330, z=-655.411817
  Landmark 14: x=165.903249, y=335.832514, z=-665.064739
  Landmark 15: x=170.321279, y=381.824510, z=-657.855875
  Landmark 16: x=175.498577, y=413.638011, z=-654.119330
  Landmark 17: x=180.735723, y=244.331746, z=-656.207756
  Landmark 18: x=210.739285, y=295.886438, z=-670.535603
  Landmark 19: x=216.198278, y=329.337113, z=-663.051108
  Landmark 20: x=226.734530, y=359.159506, z=-662.732929
  Landmark 21: x=106.268044, y=-175.898910, z=-635.597224
