# Frame Index: 156
Hand 0
  Landmark 0: x=511.290752, y=122.604764, z=-638.299170
  Landmark 1: x=459.566543, y=163.272741, z=-656.798721
  Landmark 2: x=422.738729, y=214.297185, z=-655.046506
  Landmark 3: x=410.673744, y=270.564408, z=-660.481386
  Landmark 4: x=405.884672, y=322.493648, z=-671.960144
  Landmark 5: x=495.083162, y=277.685828, z=-652.350736
  Landmark 6: x=500.076982, y=357.811713, z=-660.592321
  Landmark 7: x=502.960186, y=399.460610, z=-662.189292
  Landmark 8: x=508.808954, y=432.755528, z=-666.381544
  Landmark 9: x=539.052057, y=273.798135, z=-651.197836
  Landmark 10: x=557.239465, y=353.943084, z=-654.049194
  Landmark 11: x=572.149330, y=401.185199, z=-657.677229
  Landmark 12: x=584.198182, y=432.857628, z=-661.828337
  Landmark 13: x=576.627566, y=261.006042, z=-650.729935
  Landmark 14: x=603.861406, y=327.814300, z=-649.444609
  Landmark 15: x=623.600548, y=370.115274, z=-652.227476
  Landmark 16: x=638.318918, y=398.663792, z=-656.833656
  Landmark 17: x=605.229138, y=234.232366, z=-656.452584
  Landmark 18: x=646.298921, y=279.407419, z=-662.442148
  Landmark 19: x=668.712307, y=305.829866, z=-664.506319
  Landmark 20: x=687.758176, y=330.947850, z=-667.119860
  Landmark 21: x=509.717152, y=-179.934767, z=-636.443923
Hand 1
  Landmark 0: x=107.913425, y=120.049713, z=-636.331919
  Landmark 1: x=54.167549, y=155.740576, z=-613.769648
  Landmark 2: x=31.023086, y=213.981602, z=-619.699992
  Landmark 3: x=59.991923, y=263.792084, z=-624.263391
  Landmark 4: x=85.305511, y=310.132167, z=-632.210810
  Landmark 5: x=82.167719, y=273.491770, z=-618.926084
  Landmark 6: x=89.263243, y=343.471894, z=-658.491916
  Landmark 7: x=96.558744, y=384.206559, z=-664.232740
  Landmark 8: x=104.858648, y=417.240505, z=-664.685824
  Landmark 9: x=125.558323, y=277.094085, z=-626.273630
  Landmark 10: x=127.834852, y=350.684139, z=-662.899394
  Landmark 11: x=135.211383, y=399.604182, z=-658.460884
  Landmark 12: x=141.711846, y=432.988204, z=-655.494360
  Landmark 13: x=149.018134, y=266.011727, z=-656.316831
  Landmark 14: x=165.242007, y=335.787993, z=-664.961835
  Landmark 15: x=168.892107, y=381.873760, z=-657.924136
  Landmark 16: x=173.540175, y=413.755667, z=-654.076451
  Landmark 17: x=182.594121, y=245.033175, z=-656.743103
  Landmark 18: x=212.334946, y=296.552514, z=-671.730714
  Landmark 19: x=215.984868, y=329.773928, z=-662.361533
  Landmark 20: x=226.961933, y=359.434227, z=-662.870876
  Landmark 21: x=106.923581, y=-176.580095, z=-635.623432
