# Frame Index: 43
Hand 0
  Landmark 0: x=514.501022, y=145.212996, z=-640.246114
  Landmark 1: x=453.492575, y=169.620678, z=-659.054252
  Landmark 2: x=420.313364, y=222.561608, z=-651.356863
  Landmark 3: x=404.535452, y=277.946092, z=-656.328622
  Landmark 4: x=396.467642, y=326.811145, z=-676.290078
  Landmark 5: x=510.526176, y=301.027601, z=-654.952532
  Landmark 6: x=518.540086, y=381.172496, z=-660.011428
  Landmark 7: x=512.007820, y=422.377246, z=-662.245644
  Landmark 8: x=522.241059, y=454.609469, z=-666.332107
  Landmark 9: x=554.677212, y=300.539687, z=-654.558793
  Landmark 10: x=559.481765, y=382.611615, z=-652.758889
  Landmark 11: x=580.168473, y=427.605462, z=-656.618893
  Landmark 12: x=585.923780, y=460.571385, z=-663.377450
  Landmark 13: x=592.848228, y=290.163083, z=-651.230914
  Landmark 14: x=635.956840, y=348.017940, z=-650.163011
  Landmark 15: x=662.784770, y=386.262702, z=-652.248818
  Landmark 16: x=679.878121, y=413.432321, z=-656.991610
  Landmark 17: x=610.889236, y=255.176148, z=-655.481136
  Landmark 18: x=658.191991, y=293.754964, z=-661.605789
  Landmark 19: x=674.443194, y=324.254972, z=-664.832824
  Landmark 20: x=695.733567, y=347.538196, z=-667.091178
  Landmark 21: x=505.547045, y=-187.086069, z=-636.317064
Hand 1
  Landmark 0: x=115.078423, y=121.644548, z=-635.524389
  Landmark 1: x=61.841599, y=161.426690, z=-619.564020
  Landmark 2: x=24.988014, y=212.455391, z=-618.705612
  Landmark 3: x=27.383532, y=270.182473, z=-620.422441
  Landmark 4: x=51.521463, y=313.402532, z=-640.440667
  Landmark 5: x=80.887189, y=273.533762, z=-651.983296
  Landmark 6: x=91.813871, y=352.347247, z=-665.476334
  Landmark 7: x=109.999157, y=389.942406, z=-664.296027
  Landmark 8: x=100.569793, y=422.671578, z=-664.769284
  Landmark 9: x=123.937553, y=277.420427, z=-642.968452
  Landmark 10: x=131.595247, y=356.205133, z=-665.249724
  Landmark 11: x=140.582461, y=404.329069, z=-656.847265
  Landmark 12: x=135.251090, y=438.005332, z=-655.105113
  Landmark 13: x=158.790934, y=276.881144, z=-661.961241
  Landmark 14: x=175.905975, y=346.959748, z=-663.617265
  Landmark 15: x=173.760200, y=393.378092, z=-658.374767
  Landmark 16: x=173.058088, y=425.491299, z=-653.779689
  Landmark 17: x=186.047223, y=248.516094, z=-657.472712
  Landmark 18: x=216.919513, y=300.881911, z=-665.725607
  Landmark 19: x=219.924014, y=335.459117, z=-665.330879
  Landmark 20: x=231.148092, y=364.815196, z=-661.763061
  Landmark 21: x=110.042613, y=-170.927872, z=-635.588877
