# Frame Index: 263
Hand 0
  Landmark 0: x=510.841933, y=115.613286, z=-637.413848
  Landmark 1: x=459.630237, y=156.792680, z=-656.205640
  Landmark 2: x=422.782860, y=207.821153, z=-655.102136
  Landmark 3: x=410.966827, y=264.098820, z=-660.959425
  Landmark 4: x=408.869372, y=316.397787, z=-671.531169
  Landmark 5: x=492.134688, y=270.421338, z=-651.370027
  Landmark 6: x=497.537577, y=350.387382, z=-660.817754
  Landmark 7: x=501.155541, y=391.993008, z=-661.990787
  Landmark 8: x=506.871446, y=425.275245, z=-666.457972
  Landmark 9: x=536.080637, y=266.266450, z=-650.275623
  Landmark 10: x=554.021163, y=346.439854, z=-653.809427
  Landmark 11: x=568.015059, y=393.952970, z=-657.545581
  Landmark 12: x=579.838503, y=425.708816, z=-661.707521
  Landmark 13: x=573.711242, y=253.641954, z=-650.854577
  Landmark 14: x=597.780231, y=321.648967, z=-652.406130
  Landmark 15: x=615.584341, y=364.888650, z=-652.099701
  Landmark 16: x=629.814709, y=393.685777, z=-656.691799
  Landmark 17: x=603.492389, y=228.163004, z=-656.470139
  Landmark 18: x=643.157899, y=274.582075, z=-662.411904
  Landmark 19: x=664.934682, y=301.533341, z=-664.453235
  Landmark 20: x=682.895670, y=327.436229, z=-667.086128
  Landmark 21: x=510.426525, y=-184.091637, z=-636.443922
Hand 1
  Landmark 0: x=102.499798, y=114.983695, z=-635.598079
  Landmark 1: x=46.986147, y=150.539218, z=-617.555040
  Landmark 2: x=6.285070, y=198.329599, z=-622.283022
  Landmark 3: x=5.497032, y=255.697680, z=-615.255608
  Landmark 4: x=-34.258921, y=256.033996, z=-650.902397
  Landmark 5: x=73.929258, y=268.713395, z=-627.776785
  Landmark 6: x=64.218865, y=340.840570, z=-662.653680
  Landmark 7: x=61.553759, y=382.482871, z=-664.729679
  Landmark 8: x=61.272035, y=416.545394, z=-664.726721
  Landmark 9: x=117.524475, y=275.724700, z=-627.699983
  Landmark 10: x=121.212542, y=349.958708, z=-662.882862
  Landmark 11: x=127.379149, y=399.047231, z=-658.458608
  Landmark 12: x=133.838997, y=432.442953, z=-655.535305
  Landmark 13: x=143.534428, y=264.636129, z=-655.562160
  Landmark 14: x=161.008507, y=334.054245, z=-664.642870
  Landmark 15: x=166.362337, y=380.028735, z=-657.977064
  Landmark 16: x=171.545419, y=411.847044, z=-654.289787
  Landmark 17: x=175.280510, y=240.995950, z=-656.540115
  Landmark 18: x=206.120082, y=292.280571, z=-670.038135
  Landmark 19: x=214.751718, y=325.219683, z=-663.309366
  Landmark 20: x=225.199572, y=355.068864, z=-662.710835
  Landmark 21: x=102.851800, y=-177.084958, z=-635.538146
