# Frame Index: 174
Hand 0
  Landmark 0: x=510.907752, y=121.043309, z=-637.880541
  Landmark 1: x=459.300236, y=161.627968, z=-656.882155
  Landmark 2: x=423.475412, y=213.360494, z=-655.098906
  Landmark 3: x=411.378832, y=269.627514, z=-660.465218
  Landmark 4: x=407.346393, y=321.712276, z=-671.522317
  Landmark 5: x=494.469076, y=276.155099, z=-651.310799
  Landmark 6: x=499.678991, y=356.145484, z=-660.660352
  Landmark 7: x=502.859645, y=397.775201, z=-662.191373
  Landmark 8: x=508.677892, y=431.077571, z=-666.366888
  Landmark 9: x=538.433316, y=272.185694, z=-650.263464
  Landmark 10: x=556.724415, y=352.271602, z=-653.979423
  Landmark 11: x=571.510659, y=399.547199, z=-657.676588
  Landmark 12: x=583.634823, y=431.199948, z=-661.757937
  Landmark 13: x=575.971037, y=259.282276, z=-650.708229
  Landmark 14: x=602.481509, y=326.381652, z=-649.464747
  Landmark 15: x=621.647695, y=368.951594, z=-652.149590
  Landmark 16: x=636.259134, y=397.555377, z=-656.753349
  Landmark 17: x=604.739179, y=232.692150, z=-656.451707
  Landmark 18: x=645.496906, y=278.145359, z=-662.468422
  Landmark 19: x=667.840860, y=304.628545, z=-664.506707
  Landmark 20: x=686.784437, y=329.824969, z=-667.108637
  Landmark 21: x=509.835978, y=-180.110324, z=-636.443922
Hand 1
  Landmark 0: x=108.321960, y=117.862963, z=-636.891793
  Landmark 1: x=50.981599, y=148.582874, z=-615.918425
  Landmark 2: x=10.741208, y=196.496161, z=-622.837980
  Landmark 3: x=-7.773565, y=250.993341, z=-617.512324
  Landmark 4: x=-44.308528, y=286.322585, z=-633.894747
  Landmark 5: x=79.371275, y=271.400626, z=-626.976489
  Landmark 6: x=81.268219, y=344.048965, z=-662.071218
  Landmark 7: x=85.741701, y=385.495931, z=-664.833651
  Landmark 8: x=91.557462, y=419.059145, z=-664.682719
  Landmark 9: x=122.996679, y=278.193924, z=-626.357894
  Landmark 10: x=126.793217, y=351.637479, z=-663.151313
  Landmark 11: x=133.845418, y=400.576907, z=-658.409614
  Landmark 12: x=140.554923, y=433.923526, z=-655.488139
  Landmark 13: x=147.715779, y=266.890787, z=-655.288504
  Landmark 14: x=165.479702, y=336.130202, z=-665.138579
  Landmark 15: x=170.084260, y=382.088269, z=-657.830747
  Landmark 16: x=175.298231, y=413.897415, z=-654.108157
  Landmark 17: x=180.382928, y=244.540024, z=-656.252259
  Landmark 18: x=210.380520, y=296.082869, z=-670.635122
  Landmark 19: x=216.287319, y=329.417826, z=-662.976383
  Landmark 20: x=226.810622, y=359.245635, z=-662.750296
  Landmark 21: x=105.925269, y=-176.069355, z=-635.572540
