# Frame Index: 184
Hand 0
  Landmark 0: x=510.687031, y=120.340703, z=-637.493602
  Landmark 1: x=459.474404, y=161.399144, z=-656.545727
  Landmark 2: x=423.294283, y=212.880174, z=-654.660270
  Landmark 3: x=411.922504, y=269.289073, z=-660.121140
  Landmark 4: x=407.832830, y=321.275502, z=-671.611509
  Landmark 5: x=494.233281, y=275.414703, z=-651.335488
  Landmark 6: x=499.273192, y=355.418740, z=-660.661398
  Landmark 7: x=502.647489, y=397.035979, z=-662.115098
  Landmark 8: x=508.445020, y=430.334512, z=-666.349598
  Landmark 9: x=538.158215, y=271.349493, z=-649.390780
  Landmark 10: x=556.436294, y=351.396582, z=-653.918530
  Landmark 11: x=571.160968, y=398.688122, z=-657.657316
  Landmark 12: x=583.248700, y=430.355904, z=-661.730114
  Landmark 13: x=575.672843, y=258.435881, z=-650.681607
  Landmark 14: x=601.832128, y=325.673573, z=-649.472238
  Landmark 15: x=620.767240, y=368.346089, z=-652.168209
  Landmark 16: x=635.323035, y=396.982986, z=-656.742319
  Landmark 17: x=604.514914, y=231.929347, z=-656.440665
  Landmark 18: x=645.072957, y=277.561649, z=-662.451115
  Landmark 19: x=667.279767, y=304.160078, z=-664.487574
  Landmark 20: x=685.930618, y=329.571306, z=-667.115165
  Landmark 21: x=510.114708, y=-180.093550, z=-636.443897
Hand 1
  Landmark 0: x=105.918036, y=118.549069, z=-635.724350
  Landmark 1: x=46.539582, y=147.779414, z=-618.656894
  Landmark 2: x=13.126621, y=200.690075, z=-625.504357
  Landmark 3: x=-3.977857, y=255.898904, z=-626.228204
  Landmark 4: x=-26.660587, y=302.205156, z=-640.105088
  Landmark 5: x=78.332475, y=272.351095, z=-626.016508
  Landmark 6: x=77.372379, y=344.335522, z=-662.490323
  Landmark 7: x=80.174689, y=385.955581, z=-664.816567
  Landmark 8: x=84.398923, y=419.756055, z=-664.680372
  Landmark 9: x=121.988279, y=278.964160, z=-626.397772
  Landmark 10: x=125.747072, y=352.306908, z=-663.395577
  Landmark 11: x=132.790396, y=401.217035, z=-658.348305
  Landmark 12: x=139.369652, y=434.592996, z=-655.465979
  Landmark 13: x=147.006159, y=267.457896, z=-654.989494
  Landmark 14: x=164.580210, y=336.674937, z=-665.325413
  Landmark 15: x=169.480607, y=382.555563, z=-657.729068
  Landmark 16: x=174.892489, y=414.341921, z=-654.095345
  Landmark 17: x=179.135855, y=244.360880, z=-656.345394
  Landmark 18: x=208.921635, y=296.216834, z=-670.025834
  Landmark 19: x=216.796691, y=329.337915, z=-663.262449
  Landmark 20: x=226.821786, y=359.332389, z=-662.698775
  Landmark 21: x=105.219588, y=-176.548080, z=-635.556779
