# Frame Index: 143
Hand 0
  Landmark 0: x=511.731026, y=123.803830, z=-638.301378
  Landmark 1: x=459.074929, y=163.007343, z=-657.325896
  Landmark 2: x=423.230811, y=214.706705, z=-655.039457
  Landmark 3: x=410.689538, y=270.906958, z=-660.074370
  Landmark 4: x=404.877114, y=322.702996, z=-671.681693
  Landmark 5: x=495.772795, y=278.908471, z=-652.378095
  Landmark 6: x=500.535887, y=359.064277, z=-660.463796
  Landmark 7: x=502.877710, y=400.743861, z=-662.143748
  Landmark 8: x=508.718444, y=434.037942, z=-666.353850
  Landmark 9: x=539.742819, y=275.042969, z=-651.193947
  Landmark 10: x=557.643143, y=355.253474, z=-654.018488
  Landmark 11: x=572.708980, y=402.442735, z=-657.689780
  Landmark 12: x=584.746227, y=434.114479, z=-661.879577
  Landmark 13: x=577.358117, y=262.370546, z=-650.670351
  Landmark 14: x=605.014332, y=329.005556, z=-649.410764
  Landmark 15: x=625.090933, y=371.142870, z=-652.261698
  Landmark 16: x=640.021385, y=399.578342, z=-656.884536
  Landmark 17: x=605.735501, y=235.374383, z=-656.463395
  Landmark 18: x=646.947713, y=280.420641, z=-662.444660
  Landmark 19: x=669.295520, y=306.898674, z=-664.507515
  Landmark 20: x=688.323720, y=332.026629, z=-667.153681
  Landmark 21: x=509.872911, y=-179.748759, z=-636.443932
Hand 1
  Landmark 0: x=105.749567, y=119.943375, z=-635.585269
  Landmark 1: x=55.355227, y=162.435865, z=-617.521206
  Landmark 2: x=70.644601, y=223.281022, z=-622.712889
  Landmark 3: x=115.045358, y=260.004748, z=-627.300155
  Landmark 4: x=144.601201, y=303.977020, z=-633.951022
  Landmark 5: x=80.945392, y=274.309321, z=-627.450380
  Landmark 6: x=89.822253, y=346.519188, z=-662.378235
  Landmark 7: x=98.200518, y=387.373898, z=-664.866418
  Landmark 8: x=106.889525, y=420.310221, z=-664.680261
  Landmark 9: x=124.941199, y=277.908709, z=-626.391897
  Landmark 10: x=127.379343, y=351.243483, z=-663.515903
  Landmark 11: x=134.846313, y=400.078298, z=-658.349752
  Landmark 12: x=141.182349, y=433.498915, z=-655.440122
  Landmark 13: x=148.679439, y=266.605964, z=-656.132757
  Landmark 14: x=164.570686, y=336.410893, z=-665.155919
  Landmark 15: x=168.110847, y=382.464911, z=-657.859014
  Landmark 16: x=172.588191, y=414.371798, z=-654.015967
  Landmark 17: x=181.367230, y=244.268663, z=-656.558586
  Landmark 18: x=210.619939, y=296.652108, z=-669.350802
  Landmark 19: x=217.212181, y=330.254092, z=-663.674967
  Landmark 20: x=226.982319, y=360.319307, z=-662.618522
  Landmark 21: x=106.637249, y=-176.147119, z=-635.597550
