# Frame Index: 24
Hand 0
  Landmark 0: x=514.770401, y=151.776777, z=-641.376043
  Landmark 1: x=450.667044, y=168.397623, z=-658.288145
  Landmark 2: x=420.216246, y=222.612024, z=-648.469812
  Landmark 3: x=403.559198, y=277.687092, z=-653.981800
  Landmark 4: x=394.082884, y=324.767967, z=-677.325624
  Landmark 5: x=513.871551, y=307.636644, z=-656.112487
  Landmark 6: x=520.770200, y=387.977383, z=-659.397807
  Landmark 7: x=511.220372, y=428.558029, z=-662.137532
  Landmark 8: x=522.312484, y=460.516126, z=-666.135002
  Landmark 9: x=557.956414, y=308.368386, z=-653.725752
  Landmark 10: x=556.246405, y=390.577177, z=-652.769042
  Landmark 11: x=578.783292, y=434.743585, z=-655.718788
  Landmark 12: x=579.421899, y=467.845500, z=-664.049719
  Landmark 13: x=596.308259, y=298.394776, z=-651.393787
  Landmark 14: x=641.406232, y=354.713521, z=-650.368994
  Landmark 15: x=668.985695, y=392.432875, z=-652.206088
  Landmark 16: x=686.053368, y=419.609832, z=-656.999079
  Landmark 17: x=611.204307, y=261.898436, z=-655.102298
  Landmark 18: x=659.075179, y=299.769040, z=-661.232883
  Landmark 19: x=666.146412, y=333.557713, z=-664.850766
  Landmark 20: x=687.538284, y=356.754839, z=-667.034771
  Landmark 21: x=504.732861, y=-189.005956, z=-636.242429
Hand 1
  Landmark 0: x=115.974435, y=126.505916, z=-634.764997
  Landmark 1: x=61.428040, y=165.557245, z=-621.680788
  Landmark 2: x=69.461021, y=227.985740, z=-622.683844
  Landmark 3: x=117.555437, y=260.002636, z=-624.400800
  Landmark 4: x=154.023452, y=295.834112, z=-639.812868
  Landmark 5: x=80.812901, y=278.317819, z=-649.834219
  Landmark 6: x=87.615051, y=356.116042, z=-670.185782
  Landmark 7: x=107.124604, y=391.839570, z=-660.767676
  Landmark 8: x=87.917068, y=419.539972, z=-665.676284
  Landmark 9: x=123.576863, y=279.577803, z=-660.759568
  Landmark 10: x=132.256688, y=361.304878, z=-663.492817
  Landmark 11: x=146.625340, y=408.418395, z=-657.078589
  Landmark 12: x=130.945667, y=438.667838, z=-654.918010
  Landmark 13: x=163.158288, y=282.491967, z=-659.989114
  Landmark 14: x=180.224478, y=352.483257, z=-664.068547
  Landmark 15: x=176.116314, y=398.715189, z=-658.369265
  Landmark 16: x=173.657178, y=430.678710, z=-653.354120
  Landmark 17: x=188.646604, y=252.321283, z=-657.213557
  Landmark 18: x=218.243982, y=305.461579, z=-665.181724
  Landmark 19: x=220.832135, y=340.063722, z=-666.052934
  Landmark 20: x=228.656553, y=370.317588, z=-661.156941
  Landmark 21: x=113.215167, y=-170.632690, z=-635.563371
