# Frame Index: 181
Hand 0
  Landmark 0: x=510.714332, y=120.472803, z=-637.504860
  Landmark 1: x=459.401661, y=161.324442, z=-656.731538
  Landmark 2: x=423.156195, y=212.750701, z=-654.620176
  Landmark 3: x=411.276780, y=269.044779, z=-660.184259
  Landmark 4: x=407.810452, y=321.098228, z=-671.575730
  Landmark 5: x=494.235227, y=275.543528, z=-651.353259
  Landmark 6: x=499.419958, y=355.543052, z=-660.638388
  Landmark 7: x=502.683573, y=397.168164, z=-662.119097
  Landmark 8: x=508.429855, y=430.476153, z=-666.349060
  Landmark 9: x=538.200975, y=271.599023, z=-650.275720
  Landmark 10: x=556.527418, y=351.677920, z=-653.968488
  Landmark 11: x=571.313806, y=398.953953, z=-657.659512
  Landmark 12: x=583.381128, y=430.628543, z=-661.739891
  Landmark 13: x=575.743763, y=258.709063, z=-650.679731
  Landmark 14: x=602.012029, y=325.904224, z=-649.468921
  Landmark 15: x=620.998708, y=368.554565, z=-652.153158
  Landmark 16: x=635.594101, y=397.168086, z=-656.747307
  Landmark 17: x=604.493682, y=232.103650, z=-656.443604
  Landmark 18: x=645.090785, y=277.701285, z=-662.453444
  Landmark 19: x=667.367795, y=304.240816, z=-664.491646
  Landmark 20: x=686.102349, y=329.591473, z=-667.108824
  Landmark 21: x=510.017521, y=-180.054164, z=-636.443930
Hand 1
  Landmark 0: x=106.454958, y=118.434139, z=-635.967700
  Landmark 1: x=47.155902, y=147.459341, z=-618.285173
  Landmark 2: x=11.329272, y=198.780956, z=-625.022874
  Landmark 3: x=-12.623347, y=251.351499, z=-626.949559
  Landmark 4: x=-39.690853, y=295.283079, z=-640.686713
  Landmark 5: x=78.610048, y=272.192975, z=-626.316257
  Landmark 6: x=78.417804, y=344.393113, z=-662.373465
  Landmark 7: x=81.646448, y=385.975803, z=-664.812637
  Landmark 8: x=86.279645, y=419.722691, z=-664.687409
  Landmark 9: x=122.272063, y=278.775661, z=-626.381929
  Landmark 10: x=125.953789, y=352.147484, z=-663.329801
  Landmark 11: x=132.986924, y=401.067297, z=-658.362824
  Landmark 12: x=139.613413, y=434.433676, z=-655.477778
  Landmark 13: x=147.209310, y=267.343865, z=-655.073791
  Landmark 14: x=164.859210, y=336.562956, z=-665.265738
  Landmark 15: x=169.603658, y=382.477730, z=-657.777488
  Landmark 16: x=175.010920, y=414.259699, z=-654.098776
  Landmark 17: x=179.461965, y=244.412506, z=-656.317556
  Landmark 18: x=209.255216, y=296.216182, z=-670.178594
  Landmark 19: x=216.692684, y=329.392983, z=-663.196479
  Landmark 20: x=226.871344, y=359.337067, z=-662.711087
  Landmark 21: x=105.304093, y=-176.568943, z=-635.584278
