# Frame Index: 217
Hand 0
  Landmark 0: x=511.358393, y=117.840492, z=-637.221433
  Landmark 1: x=460.714370, y=159.373003, z=-656.759725
  Landmark 2: x=424.773527, y=211.020362, z=-654.847183
  Landmark 3: x=411.592594, y=267.029355, z=-660.356956
  Landmark 4: x=409.505270, y=319.095801, z=-672.021888
  Landmark 5: x=494.099696, y=272.797047, z=-651.394372
  Landmark 6: x=498.787843, y=352.828222, z=-660.670738
  Landmark 7: x=502.111885, y=394.453592, z=-662.002278
  Landmark 8: x=507.541712, y=427.798942, z=-666.354183
  Landmark 9: x=538.012831, y=268.624723, z=-649.410606
  Landmark 10: x=555.648589, y=348.820548, z=-653.852950
  Landmark 11: x=569.960882, y=396.237645, z=-657.602759
  Landmark 12: x=581.896556, y=427.959258, z=-661.704943
  Landmark 13: x=575.581120, y=255.876935, z=-650.786219
  Landmark 14: x=600.200133, y=323.704442, z=-650.889241
  Landmark 15: x=618.397228, y=366.761728, z=-652.187706
  Landmark 16: x=632.700409, y=395.528484, z=-656.743764
  Landmark 17: x=604.770290, y=229.730784, z=-656.442992
  Landmark 18: x=644.718854, y=275.898463, z=-662.446715
  Landmark 19: x=666.528313, y=302.824925, z=-664.466344
  Landmark 20: x=684.682663, y=328.593452, z=-667.091457
  Landmark 21: x=510.948563, y=-182.076577, z=-636.443928
Hand 1
  Landmark 0: x=106.277884, y=113.860212, z=-634.572098
  Landmark 1: x=57.891664, y=159.461755, z=-618.735915
  Landmark 2: x=20.018496, y=209.719421, z=-620.361398
  Landmark 3: x=1.778042, y=262.557706, z=-605.647321
  Landmark 4: x=27.137700, y=257.357042, z=-652.350461
  Landmark 5: x=74.895889, y=266.541160, z=-649.199730
  Landmark 6: x=67.635606, y=345.412273, z=-664.680547
  Landmark 7: x=67.392443, y=387.190602, z=-664.760598
  Landmark 8: x=68.548703, y=421.234611, z=-664.702338
  Landmark 9: x=116.691788, y=275.196950, z=-637.891000
  Landmark 10: x=124.290462, y=352.980315, z=-663.467031
  Landmark 11: x=130.424439, y=401.993635, z=-658.237024
  Landmark 12: x=137.046193, y=435.370343, z=-655.462680
  Landmark 13: x=148.270571, y=265.756110, z=-660.013974
  Landmark 14: x=163.761242, y=336.101496, z=-664.285191
  Landmark 15: x=168.749380, y=382.169015, z=-657.988144
  Landmark 16: x=173.944183, y=413.979920, z=-654.253791
  Landmark 17: x=178.265177, y=240.123005, z=-656.713123
  Landmark 18: x=206.066627, y=293.748696, z=-667.425381
  Landmark 19: x=216.317472, y=326.765099, z=-664.326361
  Landmark 20: x=226.251167, y=356.747344, z=-662.630592
  Landmark 21: x=105.855462, y=-175.388263, z=-635.550526
