# Frame Index: 186
Hand 0
  Landmark 0: x=510.795055, y=120.125131, z=-637.422264
  Landmark 1: x=459.346638, y=160.764287, z=-656.736269
  Landmark 2: x=423.475771, y=212.455948, z=-654.710242
  Landmark 3: x=411.507570, y=268.740104, z=-660.183619
  Landmark 4: x=408.494387, y=320.849890, z=-671.445653
  Landmark 5: x=494.189284, y=275.265664, z=-650.303725
  Landmark 6: x=499.246750, y=355.141113, z=-660.664875
  Landmark 7: x=502.586834, y=396.762809, z=-662.069118
  Landmark 8: x=508.337715, y=430.065753, z=-666.332420
  Landmark 9: x=538.145294, y=271.180873, z=-649.359985
  Landmark 10: x=556.393465, y=351.233264, z=-653.914505
  Landmark 11: x=571.104659, y=398.529197, z=-657.650714
  Landmark 12: x=583.189188, y=430.198231, z=-661.723237
  Landmark 13: x=575.653281, y=258.250885, z=-650.679492
  Landmark 14: x=601.700129, y=325.532246, z=-649.472282
  Landmark 15: x=620.587105, y=368.225830, z=-652.172324
  Landmark 16: x=635.123475, y=396.872921, z=-656.744304
  Landmark 17: x=604.527803, y=231.780956, z=-656.444276
  Landmark 18: x=645.036738, y=277.457243, z=-662.451773
  Landmark 19: x=667.204977, y=304.087871, z=-664.487608
  Landmark 20: x=685.820985, y=329.525114, z=-667.110494
  Landmark 21: x=510.189221, y=-180.159993, z=-636.443938
Hand 1
  Landmark 0: x=106.716108, y=118.396551, z=-636.159021
  Landmark 1: x=47.188069, y=146.095330, z=-617.166863
  Landmark 2: x=9.740164, y=195.669279, z=-627.312316
  Landmark 3: x=25.955977, y=250.917881, z=-622.238684
  Landmark 4: x=39.599631, y=299.689186, z=-639.166567
  Landmark 5: x=78.270632, y=272.035648, z=-626.353329
  Landmark 6: x=76.741224, y=344.241015, z=-662.368117
  Landmark 7: x=79.258301, y=385.872161, z=-664.818863
  Landmark 8: x=83.258698, y=419.699867, z=-664.683839
  Landmark 9: x=121.867518, y=279.036979, z=-626.365302
  Landmark 10: x=125.613474, y=352.343316, z=-663.436503
  Landmark 11: x=132.621149, y=401.253714, z=-658.342398
  Landmark 12: x=139.078432, y=434.654671, z=-655.473761
  Landmark 13: x=146.873208, y=267.535833, z=-654.969745
  Landmark 14: x=164.497201, y=336.733396, z=-665.350954
  Landmark 15: x=169.491635, y=382.597449, z=-657.715860
  Landmark 16: x=174.874049, y=414.390835, z=-654.099885
  Landmark 17: x=179.195595, y=244.709054, z=-656.322454
  Landmark 18: x=209.165736, y=296.329745, z=-670.481624
  Landmark 19: x=216.777626, y=329.366811, z=-663.040029
  Landmark 20: x=226.946336, y=359.316713, z=-662.740859
  Landmark 21: x=105.230750, y=-176.417703, z=-635.539726
