# Frame Index: 2
Hand 0
  Landmark 0: x=513.066014, y=134.600972, z=-638.680873
  Landmark 1: x=458.539378, y=171.654824, z=-656.718883
  Landmark 2: x=423.593320, y=223.909655, z=-653.393623
  Landmark 3: x=413.907397, y=280.576180, z=-659.409421
  Landmark 4: x=411.805369, y=332.995259, z=-669.367543
  Landmark 5: x=487.374694, y=288.441371, z=-652.221818
  Landmark 6: x=490.786281, y=368.682604, z=-660.141712
  Landmark 7: x=491.222882, y=410.364029, z=-662.963391
  Landmark 8: x=496.361122, y=443.820762, z=-666.781764
  Landmark 9: x=531.336785, y=288.277998, z=-648.096705
  Landmark 10: x=540.249639, y=369.866160, z=-653.201459
  Landmark 11: x=550.816783, y=418.255091, z=-656.960544
  Landmark 12: x=559.636562, y=450.899565, z=-661.661488
  Landmark 13: x=569.091559, y=276.269240, z=-650.575017
  Landmark 14: x=586.880593, y=346.185686, z=-649.190032
  Landmark 15: x=600.277403, y=390.900107, z=-652.000078
  Landmark 16: x=611.017618, y=421.112468, z=-656.972606
  Landmark 17: x=599.763566, y=251.973520, z=-656.622673
  Landmark 18: x=628.185191, y=306.133978, z=-661.338981
  Landmark 19: x=641.149595, y=338.261976, z=-663.456023
  Landmark 20: x=654.407373, y=366.808908, z=-666.585410
  Landmark 21: x=507.278171, y=-171.738967, z=-636.536867
Hand 1
  Landmark 0: x=112.993931, y=127.675394, z=-636.105629
  Landmark 1: x=52.621251, y=155.936082, z=-621.006470
  Landmark 2: x=18.253996, y=207.231926, z=-633.273501
  Landmark 3: x=-8.354294, y=258.287664, z=-638.412917
  Landmark 4: x=-35.376262, y=299.669613, z=-658.629008
  Landmark 5: x=79.957311, y=279.826745, z=-652.501269
  Landmark 6: x=89.333145, y=359.372013, z=-662.383745
  Landmark 7: x=92.948102, y=400.952664, z=-664.248028
  Landmark 8: x=94.900942, y=434.949371, z=-665.111107
  Landmark 9: x=123.071371, y=285.561123, z=-660.117176
  Landmark 10: x=131.087766, y=367.243559, z=-665.200693
  Landmark 11: x=139.775813, y=414.817827, z=-653.865291
  Landmark 12: x=142.237513, y=448.858181, z=-654.727911
  Landmark 13: x=161.768229, y=276.710801, z=-660.121231
  Landmark 14: x=170.643502, y=348.094253, z=-665.805374
  Landmark 15: x=173.725361, y=393.917815, z=-657.004604
  Landmark 16: x=176.813726, y=426.040360, z=-653.618005
  Landmark 17: x=191.204255, y=250.465192, z=-656.611708
  Landmark 18: x=212.060344, y=307.410737, z=-665.864602
  Landmark 19: x=220.952788, y=340.897692, z=-663.787347
  Landmark 20: x=226.965860, y=371.933467, z=-662.732361
  Landmark 21: x=109.822781, y=-170.469123, z=-635.073388
