# Frame Index: 188
Hand 0
  Landmark 0: x=510.858990, y=119.958782, z=-637.318401
  Landmark 1: x=459.351527, y=160.465077, z=-656.753768
  Landmark 2: x=423.563523, y=212.212230, z=-654.679389
  Landmark 3: x=412.053271, y=268.593915, z=-660.131158
  Landmark 4: x=407.866350, y=320.598519, z=-671.503678
  Landmark 5: x=494.192123, y=274.992293, z=-651.357463
  Landmark 6: x=499.202045, y=355.004541, z=-660.628899
  Landmark 7: x=502.552877, y=396.624684, z=-662.053554
  Landmark 8: x=508.254736, y=429.933833, z=-666.334226
  Landmark 9: x=538.125347, y=271.023900, z=-649.400198
  Landmark 10: x=556.342489, y=351.085970, z=-653.908573
  Landmark 11: x=571.044936, y=398.383763, z=-657.655680
  Landmark 12: x=583.139966, y=430.049341, z=-661.723934
  Landmark 13: x=575.622667, y=258.058380, z=-650.673642
  Landmark 14: x=601.569512, y=325.378454, z=-649.471036
  Landmark 15: x=620.413845, y=368.090943, z=-652.170065
  Landmark 16: x=634.926240, y=396.749823, z=-656.744379
  Landmark 17: x=604.541831, y=231.638640, z=-656.444902
  Landmark 18: x=645.002075, y=277.358076, z=-662.452354
  Landmark 19: x=667.119560, y=304.031302, z=-664.482691
  Landmark 20: x=685.673672, y=329.513320, z=-667.109594
  Landmark 21: x=510.240944, y=-180.252151, z=-636.443938
Hand 1
  Landmark 0: x=105.231931, y=118.421089, z=-635.556550
  Landmark 1: x=48.070561, y=151.857002, z=-618.641192
  Landmark 2: x=22.698793, y=209.100875, z=-625.142338
  Landmark 3: x=59.592515, y=253.535053, z=-622.784322
  Landmark 4: x=104.713400, y=278.860466, z=-635.978028
  Landmark 5: x=77.687603, y=272.226169, z=-625.780242
  Landmark 6: x=75.973813, y=344.033036, z=-662.575024
  Landmark 7: x=78.295454, y=385.687774, z=-664.808135
  Landmark 8: x=82.102834, y=419.537798, z=-664.686600
  Landmark 9: x=121.319546, y=278.969684, z=-626.477233
  Landmark 10: x=125.460768, y=352.345368, z=-663.368749
  Landmark 11: x=132.447645, y=401.266863, z=-658.353288
  Landmark 12: x=138.950068, y=434.658543, z=-655.478653
  Landmark 13: x=146.577832, y=267.592805, z=-654.908919
  Landmark 14: x=164.347398, y=336.745692, z=-665.339563
  Landmark 15: x=169.369933, y=382.610305, z=-657.726306
  Landmark 16: x=174.733780, y=414.406469, z=-654.107159
  Landmark 17: x=178.476741, y=244.184708, z=-656.374776
  Landmark 18: x=208.531216, y=295.973597, z=-669.717442
  Landmark 19: x=216.788912, y=329.092547, z=-663.415724
  Landmark 20: x=226.787085, y=359.092220, z=-662.677461
  Landmark 21: x=105.180224, y=-176.181362, z=-635.531487
