# Frame Index: 245
Hand 0
  Landmark 0: x=511.463588, y=116.660909, z=-637.470797
  Landmark 1: x=460.383778, y=157.989539, z=-656.293908
  Landmark 2: x=424.868031, y=209.947549, z=-654.934040
  Landmark 3: x=412.050212, y=266.041274, z=-660.438650
  Landmark 4: x=408.520680, y=318.139587, z=-671.603449
  Landmark 5: x=494.053886, y=271.711825, z=-650.369822
  Landmark 6: x=498.498324, y=351.615800, z=-660.791950
  Landmark 7: x=501.725667, y=393.253146, z=-661.979281
  Landmark 8: x=506.863869, y=426.633639, z=-666.415066
  Landmark 9: x=537.956587, y=266.994594, z=-650.282450
  Landmark 10: x=555.328150, y=347.291732, z=-653.849419
  Landmark 11: x=569.327017, y=394.804068, z=-657.576895
  Landmark 12: x=580.973258, y=426.629414, z=-661.707492
  Landmark 13: x=575.575008, y=254.340112, z=-650.984799
  Landmark 14: x=599.412097, y=322.432161, z=-652.378831
  Landmark 15: x=617.249477, y=365.659151, z=-652.302804
  Landmark 16: x=631.356985, y=394.531855, z=-656.798407
  Landmark 17: x=605.028952, y=228.458570, z=-656.483797
  Landmark 18: x=644.580568, y=274.970783, z=-662.456317
  Landmark 19: x=666.044818, y=302.174771, z=-664.455081
  Landmark 20: x=683.737170, y=328.261352, z=-667.093198
  Landmark 21: x=510.994755, y=-183.074291, z=-636.443921
Hand 1
  Landmark 0: x=105.418595, y=113.606416, z=-635.457792
  Landmark 1: x=51.958065, y=152.961654, z=-619.189768
  Landmark 2: x=61.090702, y=215.021927, z=-624.478357
  Landmark 3: x=110.313363, y=244.914421, z=-629.445326
  Landmark 4: x=161.442748, y=241.104062, z=-644.365458
  Landmark 5: x=70.378949, y=265.824180, z=-646.052353
  Landmark 6: x=65.625150, y=344.269180, z=-664.404521
  Landmark 7: x=62.538810, y=385.932474, z=-664.776575
  Landmark 8: x=62.553082, y=419.996080, z=-664.705301
  Landmark 9: x=113.496322, y=273.247312, z=-652.010240
  Landmark 10: x=123.370486, y=354.160120, z=-662.861188
  Landmark 11: x=129.124215, y=403.268740, z=-658.115452
  Landmark 12: x=135.975713, y=436.598570, z=-655.335447
  Landmark 13: x=150.967925, y=264.899550, z=-662.108207
  Landmark 14: x=162.169393, y=336.148724, z=-664.289982
  Landmark 15: x=167.352043, y=382.181343, z=-657.895553
  Landmark 16: x=172.338512, y=414.027845, z=-654.180653
  Landmark 17: x=179.985367, y=238.555849, z=-656.484541
  Landmark 18: x=204.703756, y=293.601095, z=-667.548435
  Landmark 19: x=216.051907, y=326.238573, z=-664.265022
  Landmark 20: x=225.696557, y=356.318254, z=-662.627260
  Landmark 21: x=104.298339, y=-176.297097, z=-635.542692
