# Frame Index: 123
Hand 0
  Landmark 0: x=512.070187, y=125.925993, z=-638.499373
  Landmark 1: x=458.576693, y=163.920546, z=-657.640214
  Landmark 2: x=422.797146, y=215.645013, z=-654.946619
  Landmark 3: x=409.902417, y=271.778081, z=-659.836070
  Landmark 4: x=404.638317, y=323.450109, z=-672.230960
  Landmark 5: x=496.696240, y=281.113797, z=-652.307201
  Landmark 6: x=501.533998, y=361.265308, z=-660.391150
  Landmark 7: x=503.347899, y=402.967614, z=-662.157830
  Landmark 8: x=509.396103, y=436.227443, z=-666.345614
  Landmark 9: x=540.651296, y=277.430418, z=-650.284110
  Landmark 10: x=558.286536, y=357.665341, z=-653.955653
  Landmark 11: x=573.768971, y=404.715096, z=-657.683768
  Landmark 12: x=585.728022, y=436.406338, z=-661.949403
  Landmark 13: x=578.272918, y=264.768775, z=-650.550897
  Landmark 14: x=607.421184, y=330.765417, z=-649.326506
  Landmark 15: x=628.183768, y=372.561866, z=-652.279890
  Landmark 16: x=643.308924, y=400.892871, z=-656.911187
  Landmark 17: x=606.247269, y=237.382010, z=-656.469407
  Landmark 18: x=648.207505, y=281.745698, z=-662.350641
  Landmark 19: x=670.490234, y=308.270022, z=-664.520087
  Landmark 20: x=689.759932, y=333.213361, z=-667.165395
  Landmark 21: x=509.725288, y=-179.375172, z=-636.443887
Hand 1
  Landmark 0: x=107.240054, y=120.223729, z=-635.688336
  Landmark 1: x=51.606850, y=155.894534, z=-618.251259
  Landmark 2: x=20.670196, y=210.283807, z=-625.149264
  Landmark 3: x=3.022278, y=264.825796, z=-632.553625
  Landmark 4: x=-11.832290, y=315.155022, z=-642.435597
  Landmark 5: x=78.471019, y=274.038052, z=-630.813376
  Landmark 6: x=90.410946, y=347.022671, z=-663.119759
  Landmark 7: x=98.867562, y=387.899288, z=-664.875197
  Landmark 8: x=106.994083, y=420.978576, z=-664.640566
  Landmark 9: x=121.740072, y=276.341378, z=-639.309907
  Landmark 10: x=127.612461, y=354.108133, z=-665.386189
  Landmark 11: x=135.620391, y=402.492699, z=-657.506403
  Landmark 12: x=141.559194, y=436.043011, z=-655.348562
  Landmark 13: x=152.640784, y=266.921360, z=-662.379029
  Landmark 14: x=164.290701, y=338.094117, z=-664.701813
  Landmark 15: x=168.179395, y=384.194771, z=-657.893125
  Landmark 16: x=172.229911, y=416.142788, z=-653.920369
  Landmark 17: x=184.204302, y=243.737326, z=-656.558990
  Landmark 18: x=210.031051, y=298.134737, z=-668.275979
  Landmark 19: x=218.503615, y=331.533549, z=-664.092476
  Landmark 20: x=227.868984, y=361.706419, z=-662.550337
  Landmark 21: x=107.690155, y=-175.483411, z=-635.622914
