# Frame Index: 74
Hand 0
  Landmark 0: x=513.527174, y=134.069710, z=-638.125316
  Landmark 1: x=456.985812, y=166.396443, z=-658.851341
  Landmark 2: x=421.806045, y=218.339660, z=-653.641936
  Landmark 3: x=407.685999, y=274.168562, z=-658.627904
  Landmark 4: x=401.231721, y=325.011712, z=-673.616525
  Landmark 5: x=501.853217, y=289.494281, z=-652.862691
  Landmark 6: x=508.402280, y=369.585567, z=-660.313491
  Landmark 7: x=506.955205, y=411.296391, z=-662.212643
  Landmark 8: x=514.786224, y=444.192515, z=-666.318076
  Landmark 9: x=545.913997, y=287.224071, z=-651.073607
  Landmark 10: x=560.226660, y=368.161491, z=-653.604715
  Landmark 11: x=577.210760, y=414.672128, z=-657.552473
  Landmark 12: x=588.102918, y=446.681154, z=-662.278163
  Landmark 13: x=583.884605, y=275.655934, z=-650.642486
  Landmark 14: x=620.046103, y=338.087807, z=-649.509158
  Landmark 15: x=643.339965, y=378.541166, z=-652.278983
  Landmark 16: x=659.226701, y=406.434833, z=-657.013948
  Landmark 17: x=608.310363, y=244.994096, z=-656.197839
  Landmark 18: x=652.948561, y=286.646549, z=-662.188784
  Landmark 19: x=674.059913, y=314.087961, z=-664.647536
  Landmark 20: x=694.537104, y=338.068951, z=-667.114404
  Landmark 21: x=507.806865, y=-180.421492, z=-636.443940
Hand 1
  Landmark 0: x=109.520222, y=121.121880, z=-635.851367
  Landmark 1: x=51.142054, y=151.957462, z=-618.168935
  Landmark 2: x=22.185751, y=207.235756, z=-626.457189
  Landmark 3: x=36.711583, y=263.182396, z=-626.180913
  Landmark 4: x=49.534152, y=312.655335, z=-641.651958
  Landmark 5: x=78.699026, y=273.857231, z=-651.090634
  Landmark 6: x=93.613032, y=352.130678, z=-663.891370
  Landmark 7: x=104.501853, y=392.438760, z=-665.369888
  Landmark 8: x=109.438266, y=426.127027, z=-664.336879
  Landmark 9: x=121.408808, y=279.240606, z=-641.262052
  Landmark 10: x=130.004456, y=356.825062, z=-667.125001
  Landmark 11: x=138.725069, y=404.449700, z=-656.028661
  Landmark 12: x=140.957247, y=438.512701, z=-655.500222
  Landmark 13: x=154.307373, y=271.072883, z=-661.919922
  Landmark 14: x=168.806772, y=341.700432, z=-664.782443
  Landmark 15: x=170.853709, y=387.916809, z=-657.955494
  Landmark 16: x=173.606792, y=419.970200, z=-653.728660
  Landmark 17: x=184.427253, y=245.827910, z=-657.112393
  Landmark 18: x=211.503349, y=300.101190, z=-666.314757
  Landmark 19: x=219.839958, y=333.748900, z=-664.554484
  Landmark 20: x=228.763722, y=364.007998, z=-662.264797
  Landmark 21: x=107.031885, y=-171.677070, z=-635.617825
