# Frame Index: 97
Hand 0
  Landmark 0: x=513.362747, y=129.202166, z=-638.584790
  Landmark 1: x=458.713534, y=165.366499, z=-658.004264
  Landmark 2: x=422.869684, y=217.004745, z=-654.604031
  Landmark 3: x=409.660086, y=273.064217, z=-659.497298
  Landmark 4: x=403.164472, y=324.403445, z=-672.666699
  Landmark 5: x=498.769208, y=284.485298, z=-652.165886
  Landmark 6: x=504.022045, y=364.598937, z=-660.365351
  Landmark 7: x=504.506942, y=406.334626, z=-662.206757
  Landmark 8: x=511.183161, y=439.482481, z=-666.327713
  Landmark 9: x=542.817043, y=281.584352, z=-651.126770
  Landmark 10: x=559.391841, y=362.082070, z=-653.868694
  Landmark 11: x=575.512141, y=408.913711, z=-657.639255
  Landmark 12: x=587.231412, y=440.666599, z=-662.107118
  Landmark 13: x=580.591872, y=269.396171, z=-650.592593
  Landmark 14: x=612.458475, y=334.116033, z=-649.000015
  Landmark 15: x=634.301815, y=375.336893, z=-652.234107
  Landmark 16: x=649.930116, y=403.378654, z=-656.954369
  Landmark 17: x=607.388024, y=240.820647, z=-656.340075
  Landmark 18: x=650.294095, y=284.267969, z=-662.238073
  Landmark 19: x=672.471629, y=310.867262, z=-664.561943
  Landmark 20: x=692.252196, y=335.411166, z=-667.172418
  Landmark 21: x=509.443828, y=-179.511995, z=-636.444025
Hand 1
  Landmark 0: x=110.620390, y=116.212828, z=-636.874034
  Landmark 1: x=61.964149, y=159.699232, z=-616.551264
  Landmark 2: x=65.976856, y=222.369150, z=-620.936674
  Landmark 3: x=111.448210, y=257.702638, z=-625.936983
  Landmark 4: x=147.459451, y=296.025116, z=-635.206362
  Landmark 5: x=78.408622, y=269.106875, z=-646.676146
  Landmark 6: x=90.449841, y=347.233964, z=-662.929940
  Landmark 7: x=99.058543, y=388.064044, z=-665.000899
  Landmark 8: x=106.717246, y=421.252726, z=-664.564556
  Landmark 9: x=121.420683, y=275.265265, z=-638.818407
  Landmark 10: x=128.007147, y=353.059126, z=-664.642011
  Landmark 11: x=135.400535, y=401.686463, z=-657.713509
  Landmark 12: x=140.164191, y=435.408506, z=-655.330074
  Landmark 13: x=152.470040, y=266.816200, z=-662.063312
  Landmark 14: x=166.027254, y=337.654716, z=-664.250544
  Landmark 15: x=168.155872, y=383.970143, z=-658.159534
  Landmark 16: x=171.400788, y=415.985952, z=-653.997387
  Landmark 17: x=183.251645, y=242.473857, z=-656.812479
  Landmark 18: x=210.366243, y=296.549453, z=-667.011316
  Landmark 19: x=218.276642, y=330.255776, z=-664.546442
  Landmark 20: x=227.538394, y=360.430195, z=-662.493789
  Landmark 21: x=108.581037, y=-177.785396, z=-635.609415
