# Frame Index: 94
Hand 0
  Landmark 0: x=513.620570, y=129.641604, z=-638.503406
  Landmark 1: x=458.621761, y=165.140493, z=-658.162279
  Landmark 2: x=422.488427, y=216.554557, z=-654.443700
  Landmark 3: x=408.332135, y=272.383862, z=-659.321212
  Landmark 4: x=401.275473, y=323.546742, z=-672.882390
  Landmark 5: x=499.099609, y=284.838862, z=-653.105507
  Landmark 6: x=504.421834, y=365.036426, z=-660.388591
  Landmark 7: x=504.794307, y=406.773723, z=-662.219708
  Landmark 8: x=511.530983, y=439.911295, z=-666.324946
  Landmark 9: x=543.159981, y=282.137055, z=-652.061062
  Landmark 10: x=559.472125, y=362.714768, z=-653.869604
  Landmark 11: x=575.748475, y=409.492515, z=-657.638777
  Landmark 12: x=587.368680, y=441.278881, z=-662.127287
  Landmark 13: x=580.976841, y=270.151517, z=-650.644476
  Landmark 14: x=613.245225, y=334.670696, z=-649.000038
  Landmark 15: x=635.275606, y=375.792183, z=-652.230483
  Landmark 16: x=650.957550, y=403.798879, z=-656.980905
  Landmark 17: x=607.530495, y=241.342411, z=-656.351204
  Landmark 18: x=650.610049, y=284.618311, z=-662.244894
  Landmark 19: x=672.749875, y=311.248241, z=-664.577416
  Landmark 20: x=692.549270, y=335.778437, z=-667.173969
  Landmark 21: x=509.364352, y=-179.582743, z=-636.443930
Hand 1
  Landmark 0: x=110.236098, y=116.838197, z=-636.840915
  Landmark 1: x=60.622282, y=159.314394, z=-616.697565
  Landmark 2: x=66.017068, y=221.854098, z=-621.444622
  Landmark 3: x=113.271557, y=254.764729, z=-626.445279
  Landmark 4: x=147.495701, y=294.841543, z=-635.041769
  Landmark 5: x=76.652645, y=269.367389, z=-647.669861
  Landmark 6: x=90.716257, y=347.398015, z=-662.718285
  Landmark 7: x=99.388582, y=388.204032, z=-664.988517
  Landmark 8: x=106.957350, y=421.413434, z=-664.559656
  Landmark 9: x=120.325234, y=274.694573, z=-643.923786
  Landmark 10: x=128.230213, y=353.880967, z=-664.639765
  Landmark 11: x=135.654215, y=402.474758, z=-657.511545
  Landmark 12: x=140.345039, y=436.217678, z=-655.284306
  Landmark 13: x=154.039497, y=266.946341, z=-663.393974
  Landmark 14: x=166.158758, y=338.074253, z=-664.182058
  Landmark 15: x=168.316275, y=384.395284, z=-658.144003
  Landmark 16: x=171.594880, y=416.403266, z=-653.948119
  Landmark 17: x=184.279705, y=242.298653, z=-656.637553
  Landmark 18: x=210.291178, y=296.890018, z=-666.960998
  Landmark 19: x=218.323383, y=330.571112, z=-664.545754
  Landmark 20: x=227.526040, y=360.762065, z=-662.470457
  Landmark 21: x=108.393743, y=-176.988905, z=-635.609339
