# Frame Index: 213
Hand 0
  Landmark 0: x=511.588246, y=118.007931, z=-637.174565
  Landmark 1: x=460.392198, y=158.654615, z=-657.132600
  Landmark 2: x=424.626785, y=210.406021, z=-654.791901
  Landmark 3: x=411.922393, y=266.514957, z=-660.403278
  Landmark 4: x=408.347436, y=318.557011, z=-671.813220
  Landmark 5: x=494.156851, y=273.030261, z=-650.384122
  Landmark 6: x=498.805159, y=352.949883, z=-660.595195
  Landmark 7: x=502.084229, y=394.577610, z=-661.964017
  Landmark 8: x=507.595051, y=427.908061, z=-666.328225
  Landmark 9: x=538.107051, y=268.900494, z=-649.368257
  Landmark 10: x=555.732914, y=349.095944, z=-653.856391
  Landmark 11: x=570.072294, y=396.504371, z=-657.612328
  Landmark 12: x=582.062001, y=428.206889, z=-661.704548
  Landmark 13: x=575.690377, y=256.189508, z=-650.671811
  Landmark 14: x=600.374194, y=323.982460, z=-649.446225
  Landmark 15: x=618.605509, y=366.961750, z=-652.120154
  Landmark 16: x=632.993366, y=395.676470, z=-656.737444
  Landmark 17: x=604.839616, y=230.023917, z=-656.443429
  Landmark 18: x=644.807270, y=276.176520, z=-662.436002
  Landmark 19: x=666.664499, y=303.063091, z=-664.470599
  Landmark 20: x=684.837454, y=328.817250, z=-667.107956
  Landmark 21: x=510.920630, y=-181.935955, z=-636.443931
Hand 1
  Landmark 0: x=110.150346, y=112.505644, z=-637.675443
  Landmark 1: x=59.182356, y=152.555980, z=-616.001812
  Landmark 2: x=22.355189, y=203.364619, z=-621.011196
  Landmark 3: x=44.676642, y=256.679654, z=-620.409525
  Landmark 4: x=94.731247, y=259.711537, z=-638.758571
  Landmark 5: x=75.032210, y=264.820585, z=-646.458685
  Landmark 6: x=68.864573, y=343.470095, z=-663.465571
  Landmark 7: x=68.312893, y=385.222993, z=-664.838563
  Landmark 8: x=69.518895, y=419.265031, z=-664.697520
  Landmark 9: x=117.037259, y=275.166607, z=-637.613159
  Landmark 10: x=124.269399, y=352.891992, z=-663.470180
  Landmark 11: x=130.348952, y=401.912929, z=-658.248055
  Landmark 12: x=136.975920, y=435.287534, z=-655.460878
  Landmark 13: x=148.282347, y=265.861327, z=-660.261142
  Landmark 14: x=163.924851, y=336.188878, z=-664.264293
  Landmark 15: x=168.869779, y=382.266319, z=-658.005900
  Landmark 16: x=174.117877, y=414.065015, z=-654.242103
  Landmark 17: x=178.927385, y=241.071741, z=-656.521309
  Landmark 18: x=206.932244, y=294.344989, z=-668.398855
  Landmark 19: x=216.438208, y=327.438620, z=-664.015458
  Landmark 20: x=226.493460, y=357.396033, z=-662.624710
  Landmark 21: x=105.979695, y=-175.807706, z=-635.550292
