# Frame Index: 27
Hand 0
  Landmark 0: x=514.770385, y=151.499754, z=-641.280306
  Landmark 1: x=450.747918, y=168.406879, z=-658.215012
  Landmark 2: x=419.515817, y=222.233126, z=-648.720660
  Landmark 3: x=403.652199, y=277.558070, z=-654.068374
  Landmark 4: x=394.501387, y=324.645312, z=-677.528908
  Landmark 5: x=514.087530, y=307.417534, z=-655.402917
  Landmark 6: x=521.267207, y=387.696023, z=-659.505982
  Landmark 7: x=511.933266, y=428.332219, z=-662.165073
  Landmark 8: x=523.265563, y=460.204120, z=-666.176981
  Landmark 9: x=558.204990, y=307.984947, z=-653.660855
  Landmark 10: x=556.906112, y=390.201918, z=-652.762358
  Landmark 11: x=579.744888, y=434.212887, z=-655.713414
  Landmark 12: x=580.529837, y=467.288884, z=-664.134295
  Landmark 13: x=596.550786, y=297.974794, z=-651.386750
  Landmark 14: x=641.810107, y=354.164149, z=-650.373161
  Landmark 15: x=669.611756, y=391.720290, z=-652.204773
  Landmark 16: x=686.816345, y=418.811632, z=-656.992902
  Landmark 17: x=611.378427, y=261.453727, z=-655.125819
  Landmark 18: x=659.541293, y=298.961404, z=-661.200312
  Landmark 19: x=667.755555, y=332.479934, z=-664.915126
  Landmark 20: x=689.335780, y=355.504892, z=-667.067763
  Landmark 21: x=504.819383, y=-189.459413, z=-636.206323
Hand 1
  Landmark 0: x=116.811159, y=125.281865, z=-635.156710
  Landmark 1: x=61.329160, y=162.563955, z=-620.898182
  Landmark 2: x=70.828172, y=224.790053, z=-621.628625
  Landmark 3: x=118.402980, y=257.458976, z=-624.866109
  Landmark 4: x=152.123275, y=295.378495, z=-641.491229
  Landmark 5: x=82.226791, y=277.432475, z=-647.977872
  Landmark 6: x=88.159039, y=354.829506, z=-670.057899
  Landmark 7: x=107.795059, y=390.627846, z=-661.203534
  Landmark 8: x=89.633199, y=419.109760, z=-665.592460
  Landmark 9: x=126.019123, y=280.097506, z=-642.994222
  Landmark 10: x=132.188100, y=359.264579, z=-664.363436
  Landmark 11: x=144.764033, y=406.699340, z=-656.677509
  Landmark 12: x=130.972186, y=437.889702, z=-655.097827
  Landmark 13: x=161.090133, y=281.325834, z=-661.549300
  Landmark 14: x=179.517301, y=351.055222, z=-663.769549
  Landmark 15: x=175.694356, y=397.368271, z=-658.550597
  Landmark 16: x=173.450224, y=429.345802, z=-653.523993
  Landmark 17: x=187.591761, y=252.191665, z=-657.488252
  Landmark 18: x=218.463675, y=304.635443, z=-665.231805
  Landmark 19: x=220.351826, y=339.284572, z=-666.031021
  Landmark 20: x=229.389195, y=369.204495, z=-661.171720
  Landmark 21: x=113.420110, y=-170.614342, z=-635.606548
