# Frame Index: 35
Hand 0
  Landmark 0: x=514.853706, y=148.816178, z=-640.846555
  Landmark 1: x=451.906393, y=168.385528, z=-658.907239
  Landmark 2: x=419.780225, y=221.793879, z=-650.057989
  Landmark 3: x=403.951972, y=277.145596, z=-655.230639
  Landmark 4: x=395.483879, y=325.157098, z=-677.014353
  Landmark 5: x=512.797015, y=304.669870, z=-655.532140
  Landmark 6: x=520.658827, y=384.881409, z=-659.693862
  Landmark 7: x=512.629554, y=425.805874, z=-662.186442
  Landmark 8: x=523.693701, y=457.770715, z=-666.207408
  Landmark 9: x=556.939996, y=304.719835, z=-654.482374
  Landmark 10: x=558.320057, y=386.922216, z=-652.753565
  Landmark 11: x=580.622557, y=431.177647, z=-656.120934
  Landmark 12: x=583.558658, y=464.303224, z=-663.842626
  Landmark 13: x=595.232876, y=294.715636, z=-651.425189
  Landmark 14: x=639.964920, y=351.324288, z=-650.337829
  Landmark 15: x=667.611267, y=388.991384, z=-652.240436
  Landmark 16: x=684.982922, y=415.988205, z=-656.958726
  Landmark 17: x=611.383471, y=258.768232, z=-655.242353
  Landmark 18: x=659.398632, y=296.462245, z=-661.332749
  Landmark 19: x=672.161028, y=328.535707, z=-664.963195
  Landmark 20: x=693.683198, y=351.612515, z=-667.141694
  Landmark 21: x=505.057379, y=-189.172934, z=-636.218757
Hand 1
  Landmark 0: x=117.204808, y=123.027765, z=-635.549338
  Landmark 1: x=64.085188, y=163.026108, z=-619.739523
  Landmark 2: x=70.603350, y=225.637461, z=-620.168800
  Landmark 3: x=118.054791, y=258.052505, z=-626.391986
  Landmark 4: x=153.935693, y=293.613304, z=-643.693250
  Landmark 5: x=81.195683, y=274.931840, z=-647.329152
  Landmark 6: x=90.076805, y=352.382138, z=-668.200089
  Landmark 7: x=108.553461, y=389.413864, z=-662.476591
  Landmark 8: x=94.371069, y=420.258971, z=-665.264721
  Landmark 9: x=125.109718, y=278.075309, z=-643.955209
  Landmark 10: x=131.236713, y=357.330586, z=-665.007194
  Landmark 11: x=142.993941, y=404.826200, z=-656.450421
  Landmark 12: x=131.700160, y=437.020295, z=-655.209494
  Landmark 13: x=160.421196, y=278.464520, z=-662.085930
  Landmark 14: x=177.750245, y=348.494176, z=-663.578839
  Landmark 15: x=174.152625, y=394.841264, z=-658.503895
  Landmark 16: x=172.539799, y=426.894402, z=-653.722635
  Landmark 17: x=187.717058, y=250.152261, z=-657.505514
  Landmark 18: x=218.417421, y=302.647304, z=-665.576793
  Landmark 19: x=219.762741, y=337.330700, z=-665.711215
  Landmark 20: x=230.651838, y=366.716946, z=-661.425804
  Landmark 21: x=113.713043, y=-171.529941, z=-635.606396
